time,ref_price,bucket_width,buy_wall_price,buy_strength,buy_imbalance,buy_long,buy_short,buy_total,sell_wall_price,sell_strength,sell_imbalance,sell_long,sell_short,sell_total
2025-12-21T00:00:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T00:20:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T00:40:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T01:00:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T01:20:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T01:40:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T02:00:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T02:20:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T02:40:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T03:00:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T03:20:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-21T03:40:00Z,4338.765,0.5,4340.0,0.061200000000000004,0.061200000000000004,0.0918,0.0306,0.12240000000000001,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
2025-12-21T04:00:00Z,4338.765,0.5,4340.0,0.061200000000000004,0.061200000000000004,0.0918,0.0306,0.12240000000000001,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
2025-12-21T04:20:00Z,4338.765,0.5,4340.0,0.061200000000000004,0.061200000000000004,0.0918,0.0306,0.12240000000000001,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
2025-12-21T04:40:00Z,4338.765,0.5,4340.0,0.061200000000000004,0.061200000000000004,0.0918,0.0306,0.12240000000000001,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
2025-12-21T05:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
2025-12-21T05:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
2025-12-21T05:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
2025-12-21T06:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
2025-12-21T06:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1837,-0.1837,0.0,0.1837,0.1837
