time,ref_price,bucket_width,buy_wall_price,buy_strength,buy_imbalance,buy_long,buy_short,buy_total,sell_wall_price,sell_strength,sell_imbalance,sell_long,sell_short,sell_total
2025-12-19T00:00:00Z,4335.135,0.5,,,,,,,4320.5,0.12409999999999999,-0.12409999999999999,0.031,0.1551,0.1861
2025-12-19T00:20:00Z,4328.9,0.5,4324.5,0.06180000000000001,0.06180000000000001,0.0927,0.0309,0.1236,4320.0,0.1854,-0.1854,0.0,0.1854,0.1854
2025-12-19T00:40:00Z,4331.205,0.5,4324.5,0.0615,0.0615,0.0922,0.0307,0.12290000000000001,4320.0,0.1844,-0.1844,0.0,0.1844,0.1844
2025-12-19T01:00:00Z,4326.33,0.5,4324.5,0.1234,0.1234,0.1234,0.0,0.1234,4320.5,0.1234,-0.1234,0.0309,0.1543,0.1852
2025-12-19T01:20:00Z,4327.07,0.5,4302.5,0.06219999999999999,0.06219999999999999,0.0933,0.0311,0.1244,4305.5,0.12430000000000001,-0.12430000000000001,0.0311,0.1554,0.1865
2025-12-19T01:40:00Z,4317.585,0.5,4302.5,0.0629,0.0629,0.0943,0.0314,0.12569999999999998,4328.0,0.1887,-0.1887,0.0,0.1887,0.1887
2025-12-19T02:00:00Z,4323.32,0.5,4302.5,0.0937,0.0937,0.1249,0.0312,0.1561,4305.5,0.1561,-0.1561,0.0312,0.1873,0.2185
2025-12-19T02:20:00Z,4323.22,0.5,4302.5,0.0934,0.0934,0.1245,0.0311,0.1556,4305.5,0.12449999999999999,-0.12449999999999999,0.0311,0.1556,0.18669999999999998
2025-12-19T02:40:00Z,4321.245,0.5,4302.5,0.09319999999999999,0.09319999999999999,0.1243,0.0311,0.15539999999999998,4316.0,0.1243,-0.1243,0.0,0.1243,0.1243
2025-12-19T03:00:00Z,4316.76,0.5,4302.5,0.0929,0.0929,0.1239,0.031,0.15489999999999998,4321.5,0.1239,-0.1239,0.0,0.1239,0.1239
2025-12-19T03:20:00Z,4316.35,0.5,4302.5,0.0927,0.0927,0.1236,0.0309,0.1545,4321.5,0.1546,-0.1546,0.0,0.1546,0.1546
2025-12-19T03:40:00Z,4318.97,0.5,4302.5,0.1861,0.1861,0.2171,0.031,0.2481,4301.5,0.093,-0.093,0.031,0.124,0.155
2025-12-19T04:00:00Z,4318.12,0.5,4302.5,0.18569999999999998,0.18569999999999998,0.2166,0.0309,0.2475,4295.0,0.1238,-0.1238,0.0,0.1238,0.1238
2025-12-19T04:20:00Z,4319.815,0.5,4302.5,0.2155,0.2155,0.2463,0.0308,0.2771,4305.5,0.1847,-0.1847,0.0308,0.2155,0.2463
2025-12-19T04:40:00Z,4321.03,0.5,4302.5,0.1536,0.1536,0.1843,0.0307,0.215,4305.5,0.1843,-0.1843,0.0307,0.215,0.2457
2025-12-19T05:00:00Z,4322.695,0.5,4302.5,0.1536,0.1536,0.1843,0.0307,0.215,4305.5,0.1844,-0.1844,0.0307,0.2151,0.24580000000000002
2025-12-19T05:20:00Z,4318.765,0.5,4302.5,0.1537,0.1537,0.1844,0.0307,0.2151,4305.5,0.1844,-0.1844,0.0307,0.2151,0.24580000000000002
2025-12-19T05:40:00Z,4325.725,0.5,4302.5,0.15439999999999998,0.15439999999999998,0.1853,0.0309,0.2162,4305.5,0.1853,-0.1853,0.0309,0.2162,0.24710000000000001
2025-12-19T06:00:00Z,4325.97,0.5,4302.5,0.1539,0.1539,0.1847,0.0308,0.2155,4305.5,0.1847,-0.1847,0.0308,0.2155,0.2463
2025-12-19T06:20:00Z,4328.43,0.5,4315.0,0.1536,0.1536,0.1843,0.0307,0.215,4305.5,0.1844,-0.1844,0.0307,0.2151,0.24580000000000002
2025-12-19T06:40:00Z,4325.16,0.5,4302.5,0.1537,0.1537,0.1844,0.0307,0.2151,4305.5,0.1845,-0.1845,0.0307,0.2152,0.2459
2025-12-19T07:00:00Z,4326.44,0.5,4302.5,0.1531,0.1531,0.1837,0.0306,0.2143,4305.5,0.1837,-0.1837,0.0306,0.2143,0.24489999999999998
2025-12-19T07:20:00Z,4324.995,0.5,4302.5,0.1527,0.1527,0.1832,0.0305,0.2137,4305.5,0.1832,-0.1832,0.0305,0.2137,0.2442
2025-12-19T07:40:00Z,4326.765,0.5,4302.5,0.152,0.152,0.1824,0.0304,0.21280000000000002,4347.0,0.2128,-0.2128,0.0,0.2128,0.2128
2025-12-19T08:00:00Z,4322.61,0.5,4315.0,0.1816,0.1816,0.2119,0.0303,0.2422,4347.0,0.2119,-0.2119,0.0,0.2119,0.2119
2025-12-19T08:20:00Z,4325.76,0.5,4315.0,0.1509,0.1509,0.2414,0.0905,0.3319,4347.0,0.2112,-0.2112,0.0,0.2112,0.2112
2025-12-19T08:40:00Z,4326.405,0.5,4315.0,0.18030000000000002,0.18030000000000002,0.2404,0.0601,0.3005,4347.0,0.2103,-0.2103,0.0,0.2103,0.2103
2025-12-19T09:00:00Z,4325.99,0.5,4302.5,0.1515,0.1515,0.1818,0.0303,0.21209999999999998,4347.0,0.2121,-0.2121,0.0,0.2121,0.2121
2025-12-19T09:20:00Z,4326.85,0.5,4310.0,0.1503,0.1503,0.1503,0.0,0.1503,4347.0,0.2104,-0.2104,0.0,0.2104,0.2104
2025-12-19T09:40:00Z,4327.525,0.5,4310.0,0.1499,0.1499,0.1499,0.0,0.1499,4347.0,0.2698,-0.2698,0.0,0.2698,0.2698
2025-12-19T10:00:00Z,4329.585,0.5,4310.0,0.0914,0.0914,0.0914,0.0,0.0914,4320.0,0.2132,-0.2132,0.0,0.2132,0.2132
2025-12-19T10:20:00Z,4329.905,0.5,4310.0,0.091,0.091,0.091,0.0,0.091,4320.0,0.273,-0.273,0.0,0.273,0.273
2025-12-19T10:40:00Z,4325.39,0.5,4302.5,0.1216,0.1216,0.152,0.0304,0.1824,4320.0,0.2432,-0.2432,0.0,0.2432,0.2432
2025-12-19T11:00:00Z,4327.805,0.5,4338.0,0.1512,0.1512,0.1512,0.0,0.1512,4320.0,0.2117,-0.2117,0.0,0.2117,0.2117
2025-12-19T11:20:00Z,4328.035,0.5,4338.0,0.1503,0.1503,0.1503,0.0,0.1503,4305.5,0.1804,-0.1804,0.0301,0.2105,0.24059999999999998
2025-12-19T11:40:00Z,4326.655,0.5,4310.0,0.1502,0.1502,0.1502,0.0,0.1502,4347.0,0.2103,-0.2103,0.0,0.2103,0.2103
2025-12-19T12:20:00Z,4325.255,0.5,4302.5,0.1198,0.1198,0.1497,0.0299,0.1796,4347.0,0.2694,-0.2694,0.0,0.2694,0.2694
2025-12-19T12:40:00Z,4327.42,0.5,4302.5,0.1194,0.1194,0.1492,0.0298,0.179,4347.0,0.2685,-0.2685,0.0,0.2685,0.2685
2025-12-19T13:00:00Z,4326.735,0.5,4302.5,0.11879999999999999,0.11879999999999999,0.1485,0.0297,0.1782,4347.0,0.2673,-0.2673,0.0,0.2673,0.2673
2025-12-19T13:20:00Z,4332.94,0.5,4340.5,0.0901,0.0901,0.0901,0.0,0.0901,4347.0,0.2704,-0.2704,0.0,0.2704,0.2704
2025-12-19T13:40:00Z,4332.97,0.5,4336.0,0.0901,0.0901,0.1201,0.03,0.1501,4347.0,0.3002,-0.3002,0.0,0.3002,0.3002
2025-12-19T14:00:00Z,4328.365,0.5,4336.0,0.1198,0.1198,0.1198,0.0,0.1198,4347.0,0.2996,-0.2996,0.0,0.2996,0.2996
2025-12-19T14:20:00Z,4330.01,0.5,4332.5,0.0899,0.0899,0.0899,0.0,0.0899,4347.0,0.2996,-0.2996,0.0,0.2996,0.2996
2025-12-19T14:40:00Z,4335.715,0.5,,,,,,,4347.0,0.3019,-0.3019,0.0,0.3019,0.3019
2025-12-19T15:00:00Z,4332.855,0.5,4334.5,0.0917,0.0917,0.0917,0.0,0.0917,4347.0,0.1528,-0.1528,0.0,0.1528,0.1528
2025-12-19T15:20:00Z,4344.145,0.5,,,,,,,4347.0,0.154,-0.154,0.0308,0.1848,0.21559999999999999
2025-12-19T15:40:00Z,4342.145,0.5,4332.5,0.0929,0.0929,0.0929,0.0,0.0929,4347.0,0.1549,-0.1549,0.031,0.1859,0.2169
2025-12-19T16:00:00Z,4347.91,0.5,4332.5,0.093,0.093,0.093,0.0,0.093,4351.0,0.124,-0.124,0.0,0.124,0.124
2025-12-19T16:20:00Z,4344.82,0.5,,,,,,,4354.5,0.0929,-0.0929,0.0,0.0929,0.0929
2025-12-19T16:40:00Z,4346.405,0.5,4343.0,0.0925,0.0925,0.0925,0.0,0.0925,4338.5,0.0925,-0.0925,0.0,0.0925,0.0925
2025-12-19T17:00:00Z,4349.935,0.5,,,,,,,4354.5,0.0927,-0.0927,0.0,0.0927,0.0927
2025-12-19T17:20:00Z,4351.035,0.5,,,,,,,4354.5,0.0925,-0.0925,0.0,0.0925,0.0925
2025-12-19T17:40:00Z,4351.93,0.5,4355.0,0.123,0.123,0.2153,0.0923,0.3076,4369.0,0.0923,-0.0923,0.0,0.0923,0.0923
2025-12-19T18:00:00Z,4353.555,0.5,4350.5,0.0922,0.0922,0.0922,0.0,0.0922,4359.0,0.123,-0.123,0.0,0.123,0.123
2025-12-19T18:20:00Z,4353.56,0.5,4351.5,0.1525,0.1525,0.1525,0.0,0.1525,4363.5,0.1525,-0.1525,0.0,0.1525,0.1525
2025-12-19T18:40:00Z,4349.205,0.5,,,,,,,4352.0,0.1531,-0.1531,0.0,0.1531,0.1531
2025-12-19T19:00:00Z,4348.595,0.5,,,,,,,4352.0,0.1533,-0.1533,0.0,0.1533,0.1533
2025-12-19T19:20:00Z,4348.09,0.5,,,,,,,4352.0,0.1531,-0.1531,0.0,0.1531,0.1531
2025-12-19T19:40:00Z,4347.53,0.5,,,,,,,4352.0,0.2134,-0.2134,0.0,0.2134,0.2134
2025-12-19T20:00:00Z,4345.295,0.5,4350.5,0.0915,0.0915,0.0915,0.0,0.0915,4352.0,0.1526,-0.1526,0.0,0.1526,0.1526
2025-12-19T20:20:00Z,4342.785,0.5,4348.5,0.0921,0.0921,0.0921,0.0,0.0921,4352.0,0.1535,-0.1535,0.0,0.1535,0.1535
2025-12-19T20:40:00Z,4341.305,0.5,,,,,,,4352.0,0.1536,-0.1536,0.0,0.1536,0.1536
2025-12-19T21:00:00Z,4339.75,0.5,,,,,,,4352.0,0.1542,-0.1542,0.0,0.1542,0.1542
2025-12-19T21:20:00Z,4338.23,0.5,,,,,,,4352.0,0.1531,-0.1531,0.0,0.1531,0.1531
2025-12-19T21:40:00Z,4338.2,0.5,,,,,,,4347.5,0.1834,-0.1834,0.0,0.1834,0.1834
2025-12-19T22:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1847,-0.1847,0.0,0.1847,0.1847
2025-12-19T22:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1848,-0.1848,0.0,0.1848,0.1848
2025-12-19T22:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1848,-0.1848,0.0,0.1848,0.1848
2025-12-19T23:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1848,-0.1848,0.0,0.1848,0.1848
2025-12-19T23:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1848,-0.1848,0.0,0.1848,0.1848
2025-12-19T23:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1848,-0.1848,0.0,0.1848,0.1848
