time,ref_price,bucket_width,buy_wall_price,buy_strength,buy_imbalance,buy_long,buy_short,buy_total,sell_wall_price,sell_strength,sell_imbalance,sell_long,sell_short,sell_total
2025-12-20T00:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1848,-0.1848,0.0,0.1848,0.1848
2025-12-20T00:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1847,-0.1847,0.0,0.1847,0.1847
2025-12-20T00:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1846,-0.1846,0.0,0.1846,0.1846
2025-12-20T01:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1846,-0.1846,0.0,0.1846,0.1846
2025-12-20T01:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1846,-0.1846,0.0,0.1846,0.1846
2025-12-20T01:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1846,-0.1846,0.0,0.1846,0.1846
2025-12-20T02:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1846,-0.1846,0.0,0.1846,0.1846
2025-12-20T02:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T02:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T03:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T03:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T03:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T04:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T04:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T04:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T05:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T05:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T05:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T06:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T06:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T06:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T07:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T07:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T07:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1845,-0.1845,0.0,0.1845,0.1845
2025-12-20T08:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1844,-0.1844,0.0,0.1844,0.1844
2025-12-20T08:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1844,-0.1844,0.0,0.1844,0.1844
2025-12-20T08:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1844,-0.1844,0.0,0.1844,0.1844
2025-12-20T09:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1844,-0.1844,0.0,0.1844,0.1844
2025-12-20T09:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1844,-0.1844,0.0,0.1844,0.1844
2025-12-20T09:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1844,-0.1844,0.0,0.1844,0.1844
2025-12-20T10:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1844,-0.1844,0.0,0.1844,0.1844
2025-12-20T10:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1843,-0.1843,0.0,0.1843,0.1843
2025-12-20T10:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1843,-0.1843,0.0,0.1843,0.1843
2025-12-20T11:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1843,-0.1843,0.0,0.1843,0.1843
2025-12-20T11:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1843,-0.1843,0.0,0.1843,0.1843
2025-12-20T11:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1843,-0.1843,0.0,0.1843,0.1843
2025-12-20T12:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1843,-0.1843,0.0,0.1843,0.1843
2025-12-20T12:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T12:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T13:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T13:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T13:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T14:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T14:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T14:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T15:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T15:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1842,-0.1842,0.0,0.1842,0.1842
2025-12-20T15:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1841,-0.1841,0.0,0.1841,0.1841
2025-12-20T16:00:00Z,4338.765,0.5,,,,,,,4347.5,0.184,-0.184,0.0,0.184,0.184
2025-12-20T16:20:00Z,4338.765,0.5,,,,,,,4347.5,0.184,-0.184,0.0,0.184,0.184
2025-12-20T16:40:00Z,4338.765,0.5,,,,,,,4347.5,0.184,-0.184,0.0,0.184,0.184
2025-12-20T17:00:00Z,4338.765,0.5,,,,,,,4347.5,0.184,-0.184,0.0,0.184,0.184
2025-12-20T17:20:00Z,4338.765,0.5,,,,,,,4347.5,0.184,-0.184,0.0,0.184,0.184
2025-12-20T17:40:00Z,4338.765,0.5,,,,,,,4347.5,0.184,-0.184,0.0,0.184,0.184
2025-12-20T18:00:00Z,4338.765,0.5,,,,,,,4347.5,0.184,-0.184,0.0,0.184,0.184
2025-12-20T18:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T18:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T19:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T19:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T19:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T20:00:00Z,4338.765,0.5,,,,,,,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T20:20:00Z,4338.765,0.5,,,,,,,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T20:40:00Z,4338.765,0.5,,,,,,,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T21:00:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T21:20:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
2025-12-20T21:40:00Z,4338.765,0.5,4340.0,0.06129999999999999,0.06129999999999999,0.0919,0.0306,0.1225,4347.5,0.1838,-0.1838,0.0,0.1838,0.1838
